REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Pennsylvania,2018,41,639,141,60911
States,Rhode Island,2018,41,18,23,5540
States,South Carolina,2018,41,224,25,14148
States,South Dakota,2018,41,126,31,15997
States,Tennessee,2018,41,53,52,7396
States,Texas,2018,41,589,108,27746
States,Utah,2018,41,149,54,16742
States,Vermont,2018,41,60,15,5458
States,Virginia,2018,41,1490,130,90142
States,Washington,2018,41,37,32,7284
States,West Virginia,2018,41,108,47,14695
States,Wisconsin,2018,41,319,41,22280
States,Wyoming,2018,41,64,20,3982
States,Alabama,2018,42,658,82,35894
States,Alaska,2018,42,100,17,4405
States,Arizona,2018,42,332,46,18531
States,Arkansas,2018,42,87,16,5305
States,California,2018,42,691,103,48390
States,Colorado,2018,42,1042,74,40311
States,Connecticut,2018,42,66,17,4990
States,Delaware,2018,42,3,10,2639
States,Georgia,2018,42,2067,98,78865
States,Hawaii,2018,42,35,19,2016
States,Idaho,2018,42,2,10,2197
States,Illinois,2018,42,518,104,49846
States,Indiana,2018,42,47,25,5547
States,Iowa,2018,42,33,20,6917
States,Kansas,2018,42,136,35,13722
States,Kentucky,2018,42,181,42,12972
States,Louisiana,2018,42,1408,95,50927
States,Maine,2018,42,137,51,14810
States,Maryland,2018,42,86,24,7859
States,Massachusetts,2018,42,605,57,47524
States,Michigan,2018,42,293,87,26948
States,Minnesota,2018,42,107,22,7667
States,Mississippi,2018,42,384,47,17529
States,Missouri,2018,42,33,17,4151
States,Montana,2018,42,55,34,7656
States,Nebraska,2018,42,47,16,3072
States,Nevada,2018,42,89,33,15883
States,New Hampshire,2018,42,21,15,3175
States,New Jersey,2018,42,889,44,33022
States,New Mexico,2018,42,204,51,19079
States,New York,2018,42,706,134,63707
States,North Carolina,2018,42,1261,161,109669
States,North Dakota,2018,42,29,13,3634
States,Ohio,2018,42,115,48,18000
States,Oklahoma,2018,42,132,22,6361
States,Oregon,2018,42,298,75,34773
States,Pennsylvania,2018,42,610,140,56659
States,Rhode Island,2018,42,22,23,6854
States,South Carolina,2018,42,234,25,15814
States,South Dakota,2018,42,142,31,16067
States,Tennessee,2018,42,24,49,6769
States,Texas,2018,42,607,108,27485
States,Utah,2018,42,309,54,23065
States,Vermont,2018,42,59,15,5245
States,Virginia,2018,42,1715,130,87148
States,Washington,2018,42,21,32,6497
States,West Virginia,2018,42,130,45,14324
States,Wisconsin,2018,42,308,42,21334
States,Wyoming,2018,42,42,19,4222
States,Alabama,2018,43,857,83,38227
States,Alaska,2018,43,38,17,3782
States,Arizona,2018,43,257,47,15910
States,Arkansas,2018,43,85,18,5703
States,California,2018,43,753,102,47554
States,Colorado,2018,43,944,73,41102
States,Connecticut,2018,43,81,18,5010
States,Delaware,2018,43,4,10,2572
States,Georgia,2018,43,2338,99,79133
States,Hawaii,2018,43,38,18,2156
States,Idaho,2018,43,7,9,1863
States,Illinois,2018,43,579,104,49913
States,Indiana,2018,43,65,24,6146
States,Iowa,2018,43,45,20,7296
States,Kansas,2018,43,176,36,14687
States,Kentucky,2018,43,227,45,14367
States,Louisiana,2018,43,1590,95,50043
States,Maine,2018,43,168,51,13553
States,Maryland,2018,43,69,23,6945
States,Massachusetts,2018,43,550,58,48101
States,Michigan,2018,43,339,88,28257
States,Minnesota,2018,43,116,23,7536
States,Mississippi,2018,43,405,47,16143
States,Missouri,2018,43,43,16,4437
States,Montana,2018,43,52,35,8960
States,Nebraska,2018,43,177,47,8579
States,Nevada,2018,43,94,34,16165
States,New Hampshire,2018,43,23,15,3109
States,New Jersey,2018,43,982,44,32857
States,New Mexico,2018,43,233,50,21418
States,New York,2018,43,700,134,61620
States,North Carolina,2018,43,1425,161,104003
States,North Dakota,2018,43,29,13,3636
States,Ohio,2018,43,166,49,18570
States,Oklahoma,2018,43,179,22,7227
States,Oregon,2018,43,306,74,34793
States,Pennsylvania,2018,43,652,140,57069
States,Rhode Island,2018,43,31,23,6799
States,South Carolina,2018,43,298,26,15296
States,South Dakota,2018,43,141,32,16525
States,Tennessee,2018,43,91,54,8617
States,Texas,2018,43,761,107,28826
States,Utah,2018,43,338,54,19911
States,Vermont,2018,43,71,15,4984
States,Virginia,2018,43,1632,137,86607
States,Washington,2018,43,31,31,6769
States,West Virginia,2018,43,151,47,14727
States,Wisconsin,2018,43,286,41,21183
States,Wyoming,2018,43,38,21,4233
States,Alabama,2018,44,914,84,38378
States,Alaska,2018,44,95,17,3882
States,Arizona,2018,44,407,47,20159
States,Arkansas,2018,44,109,16,4961
States,California,2018,44,875,113,49603
States,Colorado,2018,44,1073,73,41162
States,Connecticut,2018,44,102,17,5524
States,Delaware,2018,44,4,10,2630
States,Georgia,2018,44,2626,97,79086
States,Hawaii,2018,44,31,17,1761
States,Idaho,2018,44,4,8,1799
States,Illinois,2018,44,656,105,50265
States,Indiana,2018,44,77,25,5833
States,Iowa,2018,44,36,20,6186
States,Kansas,2018,44,168,37,14532
States,Kentucky,2018,44,232,39,12489
States,Louisiana,2018,44,1645,95,49881
States,Maine,2018,44,82,51,9653
States,Maryland,2018,44,138,24,8301
States,Massachusetts,2018,44,565,58,50500
States,Michigan,2018,44,311,87,26945
States,Minnesota,2018,44,162,23,7209
States,Mississippi,2018,44,457,48,16912
States,Missouri,2018,44,59,17,4095
States,Montana,2018,44,62,35,8754
States,Nebraska,2018,44,182,47,8193
States,Nevada,2018,44,87,32,15835
States,New Hampshire,2018,44,24,16,3279
States,New Jersey,2018,44,992,44,33347
States,New Mexico,2018,44,256,48,19854
States,New York,2018,44,786,135,61936
States,North Carolina,2018,44,1548,162,106418
States,North Dakota,2018,44,40,13,3452
States,Ohio,2018,44,193,47,18929
States,Oklahoma,2018,44,235,21,8811
States,Oregon,2018,44,313,74,33738
States,Pennsylvania,2018,44,676,139,56211
States,Rhode Island,2018,44,38,23,6806
States,South Carolina,2018,44,347,26,15821
States,South Dakota,2018,44,161,32,16557
States,Tennessee,2018,44,72,53,8270
States,Texas,2018,44,831,109,28668
States,Utah,2018,44,275,54,19044
States,Vermont,2018,44,58,14,4971
States,Virginia,2018,44,1819,136,88407
States,Washington,2018,44,27,29,6414
States,West Virginia,2018,44,148,44,14492
States,Wisconsin,2018,44,308,41,20900
States,Wyoming,2018,44,35,22,4075
States,Alabama,2018,45,1087,84,39275
States,Alaska,2018,45,101,18,4895
States,Arizona,2018,45,424,47,20616
States,Arkansas,2018,45,100,15,5041
States,California,2018,45,944,118,50580
States,Colorado,2018,45,1120,73,40874
States,Connecticut,2018,45,122,18,5357
States,Delaware,2018,45,13,10,2452
States,Georgia,2018,45,2745,98,80794
States,Hawaii,2018,45,22,17,1569
States,Idaho,2018,45,10,9,1905
States,Illinois,2018,45,632,104,50231
States,Indiana,2018,45,79,25,5879
States,Iowa,2018,45,31,21,6662
States,Kansas,2018,45,192,36,14038
States,Kentucky,2018,45,229,44,13943
States,Louisiana,2018,45,1867,96,50787
States,Maine,2018,45,111,51,11313
States,Maryland,2018,45,98,25,6562
States,Massachusetts,2018,45,599,57,49345
States,Michigan,2018,45,382,88,27957
States,Minnesota,2018,45,132,21,7507
States,Mississippi,2018,45,499,48,17537
States,Missouri,2018,45,55,17,4115
States,Montana,2018,45,50,36,8442
States,Nebraska,2018,45,176,47,7908
States,Nevada,2018,45,89,33,15897
States,New Hampshire,2018,45,25,16,3144
States,New Jersey,2018,45,926,43,31655
States,New Mexico,2018,45,278,49,21219
States,New York,2018,45,710,135,64768
States,North Carolina,2018,45,1427,160,94175
States,North Dakota,2018,45,27,13,3427
States,Ohio,2018,45,157,47,18034
States,Oklahoma,2018,45,153,23,5909
States,Oregon,2018,45,347,75,34860
States,Pennsylvania,2018,45,731,140,55269
States,Rhode Island,2018,45,41,23,6511
States,South Carolina,2018,45,406,24,15992
States,South Dakota,2018,45,152,32,16676
States,Tennessee,2018,45,81,49,8240
States,Texas,2018,45,945,111,29883
States,Utah,2018,45,428,54,20800
States,Vermont,2018,45,45,14,5017
States,Virginia,2018,45,1850,120,81356
States,Washington,2018,45,30,29,6054
States,West Virginia,2018,45,173,48,16578
States,Wisconsin,2018,45,280,40,20736
States,Wyoming,2018,45,41,22,4225
States,Alabama,2018,46,1111,82,37490
States,Alaska,2018,46,114,18,4450
States,Arizona,2018,46,363,46,17148
States,Arkansas,2018,46,110,15,4429
States,California,2018,46,943,115,45451
States,Colorado,2018,46,1160,72,37526
States,Connecticut,2018,46,138,21,5633
States,Delaware,2018,46,10,10,2409
States,Georgia,2018,46,2888,99,77192
States,Hawaii,2018,46,27,18,1591
States,Idaho,2018,46,20,8,1538
States,Illinois,2018,46,649,103,47240
States,Indiana,2018,46,81,25,5351
States,Iowa,2018,46,28,22,7221
States,Kansas,2018,46,209,38,14697
States,Kentucky,2018,46,207,41,12057
States,Louisiana,2018,46,1956,97,47835
States,Maine,2018,46,149,51,13140
States,Maryland,2018,46,65,26,8234
States,Massachusetts,2018,46,577,58,48459
States,Michigan,2018,46,354,89,24401
States,Minnesota,2018,46,139,22,7530
States,Mississippi,2018,46,523,48,16016
States,Missouri,2018,46,18,16,3445
States,Montana,2018,46,61,36,8540
States,Nebraska,2018,46,175,46,6684
States,Nevada,2018,46,100,33,15339
States,New Hampshire,2018,46,6,15,2668
States,New Jersey,2018,46,1014,45,31383
States,New Mexico,2018,46,271,48,19382
States,New York,2018,46,659,136,57808
States,North Carolina,2018,46,1389,162,82670
States,North Dakota,2018,46,39,13,3417
States,Ohio,2018,46,114,44,14815
States,Oklahoma,2018,46,332,23,9046
States,Oregon,2018,46,406,75,34996
States,Pennsylvania,2018,46,675,131,48727
States,Rhode Island,2018,46,19,22,6114
States,South Carolina,2018,46,323,26,14282
States,South Dakota,2018,46,72,32,16619
States,Tennessee,2018,46,91,53,7956
States,Texas,2018,46,973,111,28712
States,Utah,2018,46,370,54,18357
States,Vermont,2018,46,46,14,4057
States,Virginia,2018,46,1896,119,77162
States,Washington,2018,46,29,29,5948
States,West Virginia,2018,46,154,47,14018
States,Wisconsin,2018,46,316,41,20427
States,Wyoming,2018,46,31,20,4035
States,Alabama,2018,47,1084,82,35456
States,Alaska,2018,47,121,17,4604
States,Arizona,2018,47,434,47,16003
States,Arkansas,2018,47,76,13,2784
States,California,2018,47,719,115,34603
States,Colorado,2018,47,986,73,34973
States,Connecticut,2018,47,106,22,4042
States,Delaware,2018,47,4,10,1562
States,Georgia,2018,47,3230,98,71842
States,Hawaii,2018,47,22,16,1272
States,Idaho,2018,47,7,8,1087
States,Illinois,2018,47,627,105,40380
States,Indiana,2018,47,54,22,2887
States,Iowa,2018,47,32,22,4595
States,Kansas,2018,47,198,38,12933
States,Kentucky,2018,47,201,43,10673
States,Louisiana,2018,47,2271,98,48321
States,Maine,2018,47,142,55,12325
States,Maryland,2018,47,64,24,4627
States,Massachusetts,2018,47,644,56,39499
States,Michigan,2018,47,189,47,11263
States,Minnesota,2018,47,110,20,4987
States,Mississippi,2018,47,512,48,15633
States,Missouri,2018,47,23,17,1936
States,Montana,2018,47,95,35,7295
States,Nebraska,2018,47,195,47,6339
States,Nevada,2018,47,148,33,13121
States,New Hampshire,2018,47,3,14,1563
States,New Jersey,2018,47,988,45,28805
States,New Mexico,2018,47,243,46,18315
States,New York,2018,47,742,136,55367
States,North Carolina,2018,47,1263,159,75983
States,North Dakota,2018,47,21,13,3250
States,Ohio,2018,47,125,47,12009
States,Oklahoma,2018,47,223,21,5495
States,Oregon,2018,47,450,77,32953
States,Pennsylvania,2018,47,663,139,41348
States,Rhode Island,2018,47,19,23,4199
States,South Carolina,2018,47,424,27,14442
States,South Dakota,2018,47,157,32,13663
States,Tennessee,2018,47,81,52,4926
States,Texas,2018,47,806,111,21960
States,Utah,2018,47,522,54,17151
States,Vermont,2018,47,28,14,3669
States,Virginia,2018,47,2085,118,76595
States,Washington,2018,47,30,28,4027
States,West Virginia,2018,47,117,44,8305
States,Wisconsin,2018,47,277,40,17968
States,Wyoming,2018,47,16,19,2732
States,Alabama,2018,48,1263,83,41155
States,Alaska,2018,48,116,18,5014
States,Arizona,2018,48,552,48,20354
States,Arkansas,2018,48,97,15,4606
States,California,2018,48,1177,114,50044
States,Colorado,2018,48,1492,75,42781
States,Connecticut,2018,48,155,22,5983
States,Delaware,2018,48,5,10,2504
States,Georgia,2018,48,3378,99,81795
States,Hawaii,2018,48,34,18,1768
States,Idaho,2018,48,7,6,1147
States,Illinois,2018,48,732,104,50693
States,Indiana,2018,48,93,24,5479
States,Iowa,2018,48,35,21,5853
States,Kansas,2018,48,206,36,14031
States,Kentucky,2018,48,238,44,13575
States,Louisiana,2018,48,2424,98,53941
States,Maine,2018,48,110,55,13042
States,Maryland,2018,48,83,24,7390
States,Massachusetts,2018,48,716,57,51476
States,Michigan,2018,48,386,85,26030
States,Minnesota,2018,48,149,21,7155
States,Mississippi,2018,48,631,48,18451
States,Missouri,2018,48,54,17,4067
States,Montana,2018,48,69,35,7794
States,Nebraska,2018,48,195,46,7254
States,Nevada,2018,48,171,33,16732
States,New Hampshire,2018,48,5,14,2746
States,New Jersey,2018,48,1098,44,33204
States,New Mexico,2018,48,299,47,21350
States,New York,2018,48,828,136,62823
States,North Carolina,2018,48,1843,159,102756
States,North Dakota,2018,48,46,13,3533
States,Ohio,2018,48,204,42,17743
States,Oklahoma,2018,48,202,21,7346
States,Oregon,2018,48,443,77,36142
States,Pennsylvania,2018,48,1074,140,75182
States,Rhode Island,2018,48,37,23,6220
States,South Carolina,2018,48,479,26,16164
States,South Dakota,2018,48,186,32,18856
States,Tennessee,2018,48,125,52,8777
States,Texas,2018,48,1104,110,30758
States,Utah,2018,48,456,54,19433
States,Vermont,2018,48,47,15,5024
States,Virginia,2018,48,2158,119,83079
States,Washington,2018,48,40,26,6009
States,West Virginia,2018,48,188,49,14505
States,Wisconsin,2018,48,338,40,21110
States,Wyoming,2018,48,32,19,3847
States,Alabama,2018,49,1152,84,38716
States,Alaska,2018,49,114,18,4721
States,Arizona,2018,49,525,48,19690
States,Arkansas,2018,49,94,16,4826
States,California,2018,49,1206,113,47271
States,Colorado,2018,49,1606,73,41382
States,Connecticut,2018,49,240,20,6547
States,Delaware,2018,49,14,10,2155
States,Georgia,2018,49,3182,98,78025
States,Hawaii,2018,49,36,18,1626
States,Idaho,2018,49,9,6,1292
States,Illinois,2018,49,788,103,51096
States,Indiana,2018,49,96,25,5273
States,Iowa,2018,49,39,22,7188
States,Kansas,2018,49,192,36,14382
States,Kentucky,2018,49,184,41,11940
States,Louisiana,2018,49,2001,97,50531
States,Maine,2018,49,113,55,13238
States,Maryland,2018,49,70,25,7349
States,Massachusetts,2018,49,762,57,50580
States,Michigan,2018,49,352,86,25604
States,Minnesota,2018,49,148,23,7795
States,Mississippi,2018,49,540,48,16759
States,Missouri,2018,49,63,17,3862
States,Montana,2018,49,56,34,8411
States,Nebraska,2018,49,179,46,7710
States,Nevada,2018,49,168,31,15291
States,New Hampshire,2018,49,21,16,2911
States,New Jersey,2018,49,1172,43,32837
States,New Mexico,2018,49,318,46,20183
States,New York,2018,49,892,134,60697
States,North Carolina,2018,49,1792,157,101346
States,North Dakota,2018,49,25,12,3221
States,Ohio,2018,49,208,47,18838
States,Oklahoma,2018,49,197,21,6734
States,Oregon,2018,49,440,76,34144
States,Pennsylvania,2018,49,811,138,53263
States,Rhode Island,2018,49,59,23,6022
States,South Carolina,2018,49,418,25,15780
States,South Dakota,2018,49,164,32,17554
States,Tennessee,2018,49,129,52,7598
States,Texas,2018,49,1017,110,28454
States,Utah,2018,49,474,54,19318
States,Vermont,2018,49,65,15,5033
States,Virginia,2018,49,2071,118,79515
States,Washington,2018,49,33,28,5422
States,West Virginia,2018,49,155,49,15110
States,Wisconsin,2018,49,311,41,21156
States,Wyoming,2018,49,44,19,3604
States,Alabama,2018,50,1420,84,38703
States,Alaska,2018,50,134,18,4853
States,Arizona,2018,50,622,47,18969
States,Arkansas,2018,50,131,14,4424
States,California,2018,50,1356,115,46742
States,Colorado,2018,50,2122,73,42434
States,Connecticut,2018,50,196,23,5798
States,Delaware,2018,50,15,10,2287
States,Georgia,2018,50,4258,97,80219
States,Hawaii,2018,50,23,18,1571
States,Idaho,2018,50,7,6,1534
States,Illinois,2018,50,854,105,50524
States,Indiana,2018,50,108,24,4775
States,Iowa,2018,50,43,22,6779
States,Kansas,2018,50,257,37,13362
States,Kentucky,2018,50,383,43,12433
States,Louisiana,2018,50,1978,97,50015
States,Maine,2018,50,141,55,14121
States,Maryland,2018,50,107,25,6980
States,Massachusetts,2018,50,867,59,51321
States,Michigan,2018,50,420,88,26050
States,Minnesota,2018,50,192,24,7181
States,Mississippi,2018,50,581,48,17052
States,Missouri,2018,50,83,17,3510
States,Montana,2018,50,79,35,8848
States,Nebraska,2018,50,273,47,8325
States,Nevada,2018,50,227,33,15533
States,New Hampshire,2018,50,7,14,2769
States,New Jersey,2018,50,1371,45,33328
States,New Mexico,2018,50,489,46,21055
States,New York,2018,50,1172,133,59887
States,North Carolina,2018,50,1779,155,90867
States,North Dakota,2018,50,47,13,3765
States,Ohio,2018,50,199,43,17004
States,Oklahoma,2018,50,249,22,7930
States,Oregon,2018,50,533,76,34116
States,Pennsylvania,2018,50,958,135,50612
States,Rhode Island,2018,50,53,23,6259
States,South Carolina,2018,50,508,25,15512
States,South Dakota,2018,50,85,31,14260
States,Tennessee,2018,50,135,50,6649
States,Texas,2018,50,1148,110,27738
States,Utah,2018,50,446,54,18021
States,Vermont,2018,50,100,14,4787
States,Virginia,2018,50,2233,118,75712
States,Washington,2018,50,41,29,5541
States,West Virginia,2018,50,213,45,13090
States,Wisconsin,2018,50,343,41,20794
States,Wyoming,2018,50,62,19,3616
States,Alabama,2018,51,1585,83,38533
States,Alaska,2018,51,143,18,4842
States,Arizona,2018,51,547,46,16771
States,Arkansas,2018,51,119,13,3691
States,California,2018,51,1288,107,40780
States,Colorado,2018,51,2571,74,42968
States,Connecticut,2018,51,194,22,4648
States,Delaware,2018,51,31,10,2487
States,Georgia,2018,51,5436,96,82375
States,Hawaii,2018,51,24,18,1492
States,Idaho,2018,51,10,8,1565
States,Illinois,2018,51,987,100,47120
States,Indiana,2018,51,129,24,3351
States,Iowa,2018,51,41,20,5493
States,Kansas,2018,51,245,37,13348
States,Kentucky,2018,51,405,40,11347
States,Louisiana,2018,51,2084,95,49801
States,Maine,2018,51,160,54,13492
States,Maryland,2018,51,183,27,7607
States,Massachusetts,2018,51,1089,56,48138
States,Michigan,2018,51,388,82,15898
States,Minnesota,2018,51,165,22,6395
States,Mississippi,2018,51,687,48,15046
States,Missouri,2018,51,61,17,2395
States,Montana,2018,51,77,34,7992
States,Nebraska,2018,51,485,47,9062
States,Nevada,2018,51,256,28,9421
States,New Hampshire,2018,51,22,16,3067
States,New Jersey,2018,51,1617,44,33690
States,New Mexico,2018,51,911,47,21253
States,New York,2018,51,1427,133,58864
States,North Carolina,2018,51,1928,152,96749
States,North Dakota,2018,51,33,12,3731
States,Ohio,2018,51,200,42,15311
States,Oklahoma,2018,51,304,22,7448
States,Oregon,2018,51,547,75,34381
States,Pennsylvania,2018,51,1092,132,50854
States,Rhode Island,2018,51,58,22,5190
States,South Carolina,2018,51,619,24,15022
States,South Dakota,2018,51,96,32,14847
States,Tennessee,2018,51,139,48,6387
States,Texas,2018,51,1255,102,25338
States,Utah,2018,51,717,54,21343
States,Vermont,2018,51,99,16,5342
States,Virginia,2018,51,2543,117,81615
States,Washington,2018,51,39,29,4199
States,West Virginia,2018,51,231,47,13996
States,Wisconsin,2018,51,371,41,20207
States,Wyoming,2018,51,45,19,3706
States,Alabama,2018,52,1977,83,38097
States,Alaska,2018,52,128,18,4411
States,Arizona,2018,52,567,46,13358
States,Arkansas,2018,52,97,13,2217
States,California,2018,52,935,105,27856
States,Colorado,2018,52,2608,72,35124
States,Connecticut,2018,52,187,21,4007
States,Delaware,2018,52,10,10,1241
States,Georgia,2018,52,5994,98,82000
States,Hawaii,2018,52,15,15,724
States,Idaho,2018,52,14,7,627
States,Illinois,2018,52,1339,100,40167
States,Indiana,2018,52,104,25,1849
States,Iowa,2018,52,67,21,3448
States,Kansas,2018,52,411,37,12416
States,Kentucky,2018,52,457,35,9960
States,Louisiana,2018,52,2678,93,50956
States,Maine,2018,52,198,55,12715
States,Maryland,2018,52,124,25,4346
States,Massachusetts,2018,52,1361,58,41037
States,Michigan,2018,52,342,83,14549
States,Minnesota,2018,52,122,20,3587
States,Mississippi,2018,52,791,48,15687
States,Missouri,2018,52,72,17,1530
States,Montana,2018,52,165,34,8015
States,Nebraska,2018,52,722,47,8297
States,Nevada,2018,52,300,29,8912
States,New Hampshire,2018,52,20,15,1120
States,New Jersey,2018,52,2072,44,32325
States,New Mexico,2018,52,1314,48,20266
States,New York,2018,52,1757,134,58119
States,North Carolina,2018,52,2573,155,92349
States,North Dakota,2018,52,48,11,1706
States,Ohio,2018,52,236,46,10820
States,Oklahoma,2018,52,374,22,6901
States,Oregon,2018,52,581,77,33098
States,Pennsylvania,2018,52,1442,134,47791
States,Rhode Island,2018,52,80,22,3201
States,South Carolina,2018,52,802,24,14634
States,South Dakota,2018,52,122,14,8220
States,Tennessee,2018,52,186,51,5072
States,Texas,2018,52,1317,102,20574
States,Utah,2018,52,864,54,17225
States,Vermont,2018,52,158,16,4941
States,Virginia,2018,52,2739,122,75382
States,Washington,2018,52,45,29,3417
States,West Virginia,2018,52,127,47,6249
States,Wisconsin,2018,52,335,40,17624
States,Wyoming,2018,52,73,20,2655
States,Alabama,2019,1,1724,83,40496
States,Alaska,2019,1,137,17,4454
States,Arizona,2019,1,587,46,14799
States,Arkansas,2019,1,87,13,2901
States,California,2019,1,1021,113,30557
States,Colorado,2019,1,2268,72,37861
States,Connecticut,2019,1,261,23,5218
States,Delaware,2019,1,13,10,1743
States,Georgia,2019,1,4532,98,81985
States,Hawaii,2019,1,32,17,1099
States,Idaho,2019,1,12,6,931
States,Illinois,2019,1,1262,101,43073
States,Indiana,2019,1,98,24,2560
States,Iowa,2019,1,64,21,4453
States,Kansas,2019,1,399,37,13787
States,Kentucky,2019,1,515,43,12574
States,Louisiana,2019,1,2409,96,52057
States,Maine,2019,1,251,54,14522
States,Maryland,2019,1,222,25,6530
States,Massachusetts,2019,1,1461,58,45633
States,Michigan,2019,1,425,87,22502
States,Minnesota,2019,1,133,21,4067
States,Mississippi,2019,1,661,48,16205
States,Missouri,2019,1,56,17,1927
States,Montana,2019,1,122,35,7433
States,Nebraska,2019,1,658,47,8608
States,Nevada,2019,1,233,29,9185
States,New Hampshire,2019,1,15,16,1846
States,New Jersey,2019,1,1953,43,33758
States,New Mexico,2019,1,1109,48,21174
States,New York,2019,1,1727,135,61769
States,North Carolina,2019,1,2774,156,102882
States,North Dakota,2019,1,26,13,3711
States,Ohio,2019,1,188,47,14514
States,Oklahoma,2019,1,346,23,6737
States,Oregon,2019,1,749,77,35018
States,Pennsylvania,2019,1,1474,134,51664
States,Rhode Island,2019,1,87,23,4206
States,South Carolina,2019,1,723,26,15242
States,South Dakota,2019,1,162,14,9683
States,Tennessee,2019,1,187,51,5440
States,Texas,2019,1,1244,111,24340
States,Utah,2019,1,908,54,19600
States,Vermont,2019,1,165,18,6316
States,Virginia,2019,1,3264,123,89618
States,Washington,2019,1,57,29,4112
States,West Virginia,2019,1,209,49,10445
States,Wisconsin,2019,1,379,40,20260
States,Wyoming,2019,1,66,19,3053
States,Alabama,2019,2,1363,83,40318
States,Alaska,2019,2,126,18,4891
States,Arizona,2019,2,821,47,19587
States,Arkansas,2019,2,98,14,4434
States,California,2019,2,1415,115,45057
States,Colorado,2019,2,2277,72,43398
States,Connecticut,2019,2,304,23,5916
States,Delaware,2019,2,19,10,2768
States,Georgia,2019,2,3156,100,78378
States,Hawaii,2019,2,55,17,1808
States,Idaho,2019,2,24,7,1583
States,Illinois,2019,2,1019,102,46688
States,Indiana,2019,2,144,25,4449
States,Iowa,2019,2,67,21,5962
States,Kansas,2019,2,431,37,14840
States,Kentucky,2019,2,499,42,11155
States,Louisiana,2019,2,2019,95,50495
States,Maine,2019,2,266,55,13986
States,Maryland,2019,2,215,27,7732
States,Massachusetts,2019,2,1463,58,50391
States,Michigan,2019,2,455,88,28229
States,Minnesota,2019,2,303,22,6381
States,Mississippi,2019,2,604,47,16945
States,Missouri,2019,2,52,17,2654
States,Montana,2019,2,147,35,9419
States,Nebraska,2019,2,593,48,9559
States,Nevada,2019,2,268,29,9488
States,New Hampshire,2019,2,81,15,2336
States,New Jersey,2019,2,1738,44,33462
States,New Mexico,2019,2,957,50,21566
States,New York,2019,2,1514,132,59689
States,North Carolina,2019,2,2410,155,102604
States,North Dakota,2019,2,56,12,3720
States,Ohio,2019,2,191,46,17606
States,Oklahoma,2019,2,349,22,7842
States,Oregon,2019,2,605,78,36951
States,Pennsylvania,2019,2,1262,135,52397
States,Rhode Island,2019,2,145,22,4994
States,South Carolina,2019,2,503,27,14554
States,South Dakota,2019,2,220,25,16838
States,Tennessee,2019,2,149,51,7995
States,Texas,2019,2,1331,111,28543
States,Utah,2019,2,766,53,20718
States,Vermont,2019,2,209,18,6202
States,Virginia,2019,2,2863,122,82669
States,Washington,2019,2,82,29,5636
States,West Virginia,2019,2,316,48,14509
States,Wisconsin,2019,2,396,41,20912
States,Wyoming,2019,2,74,18,3790
States,Alabama,2019,3,1711,83,39760
States,Alaska,2019,3,191,18,5260
States,Arizona,2019,3,752,48,20891
States,Arkansas,2019,3,110,13,4209
States,California,2019,3,1325,117,46081
States,Colorado,2019,3,2064,72,43026
States,Connecticut,2019,3,282,23,5375
States,Delaware,2019,3,22,10,2728
States,Georgia,2019,3,2880,96,74215
States,Hawaii,2019,3,41,18,1740
States,Idaho,2019,3,36,8,1899
States,Illinois,2019,3,1057,103,48735
States,Indiana,2019,3,211,25,5088
States,Iowa,2019,3,108,22,6880
States,Kansas,2019,3,519,37,14950
States,Kentucky,2019,3,878,44,12982
States,Louisiana,2019,3,2069,92,49334
States,Maine,2019,3,282,55,14340
States,Maryland,2019,3,229,24,5732
States,Massachusetts,2019,3,1540,55,50780
States,Michigan,2019,3,511,88,26566
States,Minnesota,2019,3,230,24,7156
States,Mississippi,2019,3,683,48,16646
States,Missouri,2019,3,81,17,3415
States,Montana,2019,3,153,35,9353
States,Nebraska,2019,3,756,48,9450
States,Nevada,2019,3,251,30,9952
States,New Hampshire,2019,3,82,16,2687
States,New Jersey,2019,3,1785,44,32881
States,New Mexico,2019,3,949,50,20984
States,New York,2019,3,1820,135,58947
States,North Carolina,2019,3,2696,158,103101
States,North Dakota,2019,3,91,10,3143
States,Ohio,2019,3,225,44,16936
States,Oklahoma,2019,3,420,24,8195
States,Oregon,2019,3,604,76,35875
States,Pennsylvania,2019,3,1318,139,54563
States,Rhode Island,2019,3,178,22,4731
States,South Carolina,2019,3,598,25,15124
States,South Dakota,2019,3,293,30,16432
States,Tennessee,2019,3,148,45,7678
States,Texas,2019,3,1621,114,29076
States,Utah,2019,3,495,54,15203
States,Vermont,2019,3,244,18,6601
States,Virginia,2019,3,2794,121,78960
States,Washington,2019,3,94,29,5847
States,West Virginia,2019,3,391,50,14394
States,Wisconsin,2019,3,381,40,19973
States,Wyoming,2019,3,94,16,3552
States,Alabama,2019,4,2168,83,39384
States,Alaska,2019,4,329,18,5185
States,Arizona,2019,4,710,48,18532
States,Arkansas,2019,4,186,14,4198
States,California,2019,4,1267,118,46179
States,Colorado,2019,4,1890,72,41369
States,Connecticut,2019,4,310,24,6480
States,Delaware,2019,4,21,10,2035
States,Georgia,2019,4,3147,94,71422
States,Hawaii,2019,4,70,17,1497
States,Idaho,2019,4,42,8,1728
States,Illinois,2019,4,1046,102,46658
